"","EXERCISE","DATE","WEIGHT","REPS","SOURCE","CATEGORY","SET_NUM"
"362","Barbell Bench Press",2012-10-14,66,5,"Fitocracy",NA,NA
"363","Barbell Bench Press",2012-10-20,31,5,"Fitocracy",NA,NA
"364","Barbell Bench Press",2012-10-20,40,5,"Fitocracy",NA,NA
"365","Barbell Bench Press",2012-10-20,50,5,"Fitocracy",NA,NA
"366","Barbell Bench Press",2012-10-20,68.5,3,"Fitocracy",NA,NA
"367","Barbell Bench Press",2012-10-20,51,8,"Fitocracy",NA,NA
"368","Barbell Bench Press",2012-10-21,30,5,"Fitocracy",NA,NA
"369","Barbell Bench Press",2012-10-21,40,5,"Fitocracy",NA,NA
"370","Barbell Bench Press",2012-10-21,50,5,"Fitocracy",NA,NA
"371","Barbell Bench Press",2012-10-21,55,5,"Fitocracy",NA,NA
"372","Barbell Bench Press",2012-10-21,67.5,5,"Fitocracy",NA,NA
"373","Barbell Bench Press",2012-10-24,41,5,"Fitocracy",NA,NA
"374","Barbell Bench Press",2012-10-24,51,5,"Fitocracy",NA,NA
"375","Barbell Bench Press",2012-10-24,55,5,"Fitocracy",NA,NA
"376","Barbell Bench Press",2012-10-24,65,5,"Fitocracy",NA,NA
"377","Barbell Bench Press",2012-10-24,65,5,"Fitocracy",NA,NA
"378","Barbell Bench Press",2012-10-31,40,10,"Fitocracy",NA,NA
"379","Barbell Bench Press",2012-10-31,40,10,"Fitocracy",NA,NA
"380","Barbell Bench Press",2012-10-31,40,10,"Fitocracy",NA,NA
"381","Barbell Bench Press",2012-10-31,40,10,"Fitocracy",NA,NA
"382","Barbell Bench Press",2012-10-31,40,10,"Fitocracy",NA,NA
"383","Barbell Bench Press",2012-11-03,40,5,"Fitocracy",NA,NA
"384","Barbell Bench Press",2012-11-03,50,5,"Fitocracy",NA,NA
"385","Barbell Bench Press",2012-11-03,65,5,"Fitocracy",NA,NA
"386","Barbell Bench Press",2012-11-03,67.5,5,"Fitocracy",NA,NA
"387","Barbell Bench Press",2012-11-03,70,5,"Fitocracy",NA,NA
"388","Barbell Bench Press",2012-11-03,72.5,1,"Fitocracy",NA,NA
"389","Barbell Bench Press",2012-11-06,45,5,"Fitocracy",NA,NA
"390","Barbell Bench Press",2012-11-06,65,5,"Fitocracy",NA,NA
"391","Barbell Bench Press",2012-11-06,65,5,"Fitocracy",NA,NA
"392","Barbell Bench Press",2012-11-06,65,5,"Fitocracy",NA,NA
"393","Barbell Bench Press",2012-11-08,21,50,"Fitocracy",NA,NA
"394","Barbell Bench Press",2012-11-08,55,5,"Fitocracy",NA,NA
"395","Barbell Bench Press",2012-11-08,55,5,"Fitocracy",NA,NA
"396","Barbell Bench Press",2012-11-13,31,15,"Fitocracy",NA,NA
"397","Barbell Bench Press",2012-11-13,31,10,"Fitocracy",NA,NA
"398","Barbell Bench Press",2012-12-14,45,5,"Fitocracy",NA,NA
"399","Barbell Bench Press",2012-12-14,53,5,"Fitocracy",NA,NA
"400","Barbell Bench Press",2012-12-14,65,1,"Fitocracy",NA,NA
"401","Barbell Bench Press",2012-12-14,65,1,"Fitocracy",NA,NA
"402","Barbell Bench Press",2012-12-16,55,5,"Fitocracy",NA,NA
"403","Barbell Bench Press",2012-12-16,55,5,"Fitocracy",NA,NA
"404","Barbell Bench Press",2012-12-16,55,5,"Fitocracy",NA,NA
"405","Barbell Bench Press",2012-12-16,55,5,"Fitocracy",NA,NA
"406","Barbell Bench Press",2012-12-16,55,5,"Fitocracy",NA,NA
"407","Barbell Bench Press",2012-12-16,60,5,"Fitocracy",NA,NA
"408","Barbell Bench Press",2012-12-18,35,5,"Fitocracy",NA,NA
"409","Barbell Bench Press",2012-12-18,45,5,"Fitocracy",NA,NA
"410","Barbell Bench Press",2012-12-18,55,5,"Fitocracy",NA,NA
"411","Barbell Bench Press",2012-12-18,65,5,"Fitocracy",NA,NA
"412","Barbell Bench Press",2012-12-18,65,4,"Fitocracy",NA,NA
"413","Barbell Bench Press",2012-12-21,61,5,"Fitocracy",NA,NA
"414","Barbell Bench Press",2012-12-21,61,5,"Fitocracy",NA,NA
"415","Barbell Bench Press",2012-12-21,61,5,"Fitocracy",NA,NA
"416","Barbell Bench Press",2012-12-21,45,10,"Fitocracy",NA,NA
"417","Barbell Bench Press",2012-12-21,45,10,"Fitocracy",NA,NA
"418","Barbell Bench Press",2012-12-21,45,10,"Fitocracy",NA,NA
"419","Barbell Bench Press",2012-12-31,45,5,"Fitocracy",NA,NA
"420","Barbell Bench Press",2013-01-06,35,5,"Fitocracy",NA,NA
"421","Barbell Bench Press",2013-01-06,35,5,"Fitocracy",NA,NA
"422","Barbell Bench Press",2013-01-06,45,5,"Fitocracy",NA,NA
"423","Barbell Bench Press",2013-01-06,47.5,5,"Fitocracy",NA,NA
"424","Barbell Bench Press",2013-01-06,50,12,"Fitocracy",NA,NA
"425","Barbell Bench Press",2013-01-08,30,15,"Fitocracy",NA,NA
"426","Barbell Bench Press",2013-01-13,30,5,"Fitocracy",NA,NA
"427","Barbell Bench Press",2013-01-13,30,5,"Fitocracy",NA,NA
"428","Barbell Bench Press",2013-01-13,50,3,"Fitocracy",NA,NA
"429","Barbell Bench Press",2013-01-13,52.5,3,"Fitocracy",NA,NA
"430","Barbell Bench Press",2013-01-13,55,12,"Fitocracy",NA,NA
"431","Barbell Bench Press",2013-01-16,30,20,"Fitocracy",NA,NA
"432","Barbell Bench Press",2013-01-19,30,5,"Fitocracy",NA,NA
"433","Barbell Bench Press",2013-01-19,30,5,"Fitocracy",NA,NA
"434","Barbell Bench Press",2013-01-19,45,5,"Fitocracy",NA,NA
"435","Barbell Bench Press",2013-01-19,45,5,"Fitocracy",NA,NA
"436","Barbell Bench Press",2013-01-19,52,3,"Fitocracy",NA,NA
"437","Barbell Bench Press",2013-01-19,52,3,"Fitocracy",NA,NA
"438","Barbell Bench Press",2013-01-19,61,10,"Fitocracy",NA,NA
"439","Barbell Bench Press",2013-01-19,65,5,"Fitocracy",NA,NA
"440","Barbell Bench Press",2013-01-19,71,2,"Fitocracy",NA,NA
"441","Barbell Bench Press",2013-02-05,35,5,"Fitocracy",NA,NA
"442","Barbell Bench Press",2013-02-05,35,5,"Fitocracy",NA,NA
"443","Barbell Bench Press",2013-02-05,47.5,5,"Fitocracy",NA,NA
"444","Barbell Bench Press",2013-02-05,52.5,5,"Fitocracy",NA,NA
"445","Barbell Bench Press",2013-02-05,55,12,"Fitocracy",NA,NA
"446","Barbell Bench Press",2013-02-09,35,5,"Fitocracy",NA,NA
"447","Barbell Bench Press",2013-02-09,35,5,"Fitocracy",NA,NA
"448","Barbell Bench Press",2013-02-09,55,3,"Fitocracy",NA,NA
"449","Barbell Bench Press",2013-02-09,57,3,"Fitocracy",NA,NA
"450","Barbell Bench Press",2013-02-09,60,11,"Fitocracy",NA,NA
"451","Barbell Bench Press",2013-02-17,35,5,"Fitocracy",NA,NA
"452","Barbell Bench Press",2013-02-17,35,5,"Fitocracy",NA,NA
"453","Barbell Bench Press",2013-02-17,47.5,5,"Fitocracy",NA,NA
"454","Barbell Bench Press",2013-02-17,55,3,"Fitocracy",NA,NA
"455","Barbell Bench Press",2013-02-17,61,8,"Fitocracy",NA,NA
"456","Barbell Bench Press",2013-02-17,65,5,"Fitocracy",NA,NA
"457","Barbell Bench Press",2013-02-17,70,3,"Fitocracy",NA,NA
"458","Barbell Bench Press",2013-02-23,35,5,"Fitocracy",NA,NA
"459","Barbell Bench Press",2013-02-23,35,5,"Fitocracy",NA,NA
"460","Barbell Bench Press",2013-02-23,55,3,"Fitocracy",NA,NA
"461","Barbell Bench Press",2013-02-23,57.5,3,"Fitocracy",NA,NA
"462","Barbell Bench Press",2013-02-23,61,11,"Fitocracy",NA,NA
"463","Barbell Bench Press",2013-03-03,35,5,"Fitocracy",NA,NA
"464","Barbell Bench Press",2013-03-03,35,5,"Fitocracy",NA,NA
"465","Barbell Bench Press",2013-03-03,51,5,"Fitocracy",NA,NA
"466","Barbell Bench Press",2013-03-03,57.5,3,"Fitocracy",NA,NA
"467","Barbell Bench Press",2013-03-03,62.5,12,"Fitocracy",NA,NA
"468","Barbell Bench Press",2013-03-09,31,10,"Fitocracy",NA,NA
"469","Barbell Bench Press",2013-03-09,53.5,5,"Fitocracy",NA,NA
"470","Barbell Bench Press",2013-03-09,57.5,5,"Fitocracy",NA,NA
"471","Barbell Bench Press",2013-03-09,60,12,"Fitocracy",NA,NA
"472","Barbell Bench Press",2013-03-13,63.5,10,"Fitocracy",NA,NA
"473","Barbell Bench Press",2013-03-16,41,5,"Fitocracy",NA,NA
"474","Barbell Bench Press",2013-03-16,41,5,"Fitocracy",NA,NA
"475","Barbell Bench Press",2013-03-16,53.5,5,"Fitocracy",NA,NA
"476","Barbell Bench Press",2013-03-16,61,5,"Fitocracy",NA,NA
"477","Barbell Bench Press",2013-03-16,67.5,6,"Fitocracy",NA,NA
"478","Barbell Bench Press",2013-03-28,40,10,"Fitocracy",NA,NA
"479","Barbell Bench Press",2013-03-28,40,10,"Fitocracy",NA,NA
"480","Barbell Bench Press",2013-03-28,40,10,"Fitocracy",NA,NA
"481","Barbell Bench Press",2013-03-28,40,10,"Fitocracy",NA,NA
"482","Barbell Bench Press",2013-03-28,40,10,"Fitocracy",NA,NA
"483","Barbell Bench Press",2013-03-31,35,5,"Fitocracy",NA,NA
"484","Barbell Bench Press",2013-03-31,35,5,"Fitocracy",NA,NA
"485","Barbell Bench Press",2013-03-31,40,5,"Fitocracy",NA,NA
"486","Barbell Bench Press",2013-03-31,40,5,"Fitocracy",NA,NA
"487","Barbell Bench Press",2013-03-31,53.5,5,"Fitocracy",NA,NA
"488","Barbell Bench Press",2013-03-31,60,5,"Fitocracy",NA,NA
"489","Barbell Bench Press",2013-03-31,67.5,5,"Fitocracy",NA,NA
"490","Barbell Bench Press",2013-04-04,35,10,"Fitocracy",NA,NA
"491","Barbell Bench Press",2013-04-04,45,10,"Fitocracy",NA,NA
"492","Barbell Bench Press",2013-04-04,45,10,"Fitocracy",NA,NA
"493","Barbell Bench Press",2013-04-04,45,10,"Fitocracy",NA,NA
"494","Barbell Bench Press",2013-04-04,45,10,"Fitocracy",NA,NA
"495","Barbell Bench Press",2013-04-07,40,5,"Fitocracy",NA,NA
"496","Barbell Bench Press",2013-04-07,40,5,"Fitocracy",NA,NA
"497","Barbell Bench Press",2013-04-07,47.5,3,"Fitocracy",NA,NA
"498","Barbell Bench Press",2013-04-07,55,3,"Fitocracy",NA,NA
"499","Barbell Bench Press",2013-04-07,63.5,3,"Fitocracy",NA,NA
"500","Barbell Bench Press",2013-04-07,70,3,"Fitocracy",NA,NA
"501","Barbell Bench Press",2013-04-11,40,10,"Fitocracy",NA,NA
"502","Barbell Bench Press",2013-04-11,40,10,"Fitocracy",NA,NA
"503","Barbell Bench Press",2013-04-11,40,10,"Fitocracy",NA,NA
"504","Barbell Bench Press",2013-04-11,40,10,"Fitocracy",NA,NA
"505","Barbell Bench Press",2013-04-11,40,10,"Fitocracy",NA,NA
"506","Barbell Bench Press",2013-04-12,30,5,"Fitocracy",NA,NA
"507","Barbell Bench Press",2013-04-13,31,5,"Fitocracy",NA,NA
"508","Barbell Bench Press",2013-04-13,41,5,"Fitocracy",NA,NA
"509","Barbell Bench Press",2013-04-13,61,5,"Fitocracy",NA,NA
"510","Barbell Bench Press",2013-04-13,67.5,3,"Fitocracy",NA,NA
"511","Barbell Bench Press",2013-04-13,75,4,"Fitocracy",NA,NA
"512","Barbell Bench Press",2013-04-16,30,5,"Fitocracy",NA,NA
"513","Barbell Bench Press",2013-04-18,31,5,"Fitocracy",NA,NA
"514","Barbell Bench Press",2013-04-18,31,5,"Fitocracy",NA,NA
"515","Barbell Bench Press",2013-04-18,51,5,"Fitocracy",NA,NA
"516","Barbell Bench Press",2013-04-18,71,3,"Fitocracy",NA,NA
"517","Barbell Bench Press",2013-04-18,71,3,"Fitocracy",NA,NA
"518","Barbell Bench Press",2013-04-22,31,5,"Fitocracy",NA,NA
"519","Barbell Bench Press",2013-04-22,31,5,"Fitocracy",NA,NA
"520","Barbell Bench Press",2013-04-22,51,5,"Fitocracy",NA,NA
"521","Barbell Bench Press",2013-04-22,71,5,"Fitocracy",NA,NA
"522","Barbell Bench Press",2013-04-22,76,1,"Fitocracy",NA,NA
"523","Barbell Bench Press",2013-04-22,78.5,1,"Fitocracy",NA,NA
"524","Barbell Bench Press",2013-04-27,35,6,"Fitocracy",NA,NA
"525","Barbell Bench Press",2013-04-27,55,6,"Fitocracy",NA,NA
"526","Barbell Bench Press",2013-04-27,55,6,"Fitocracy",NA,NA
"527","Barbell Bench Press",2013-04-27,55,6,"Fitocracy",NA,NA
"528","Barbell Bench Press",2013-04-30,31,5,"Fitocracy",NA,NA
"529","Barbell Bench Press",2013-04-30,51,6,"Fitocracy",NA,NA
"530","Barbell Bench Press",2013-04-30,71,2,"Fitocracy",NA,NA
"531","Barbell Bench Press",2013-04-30,55,6,"Fitocracy",NA,NA
"532","Barbell Bench Press",2013-04-30,60,6,"Fitocracy",NA,NA
"533","Barbell Bench Press",2013-04-30,64,6,"Fitocracy",NA,NA
"534","Barbell Bench Press",2013-05-05,31,6,"Fitocracy",NA,NA
"535","Barbell Bench Press",2013-05-05,61,6,"Fitocracy",NA,NA
"536","Barbell Bench Press",2013-05-05,61,6,"Fitocracy",NA,NA
"537","Barbell Bench Press",2013-05-14,31,10,"Fitocracy",NA,NA
"538","Barbell Bench Press",2013-05-14,51,10,"Fitocracy",NA,NA
"539","Barbell Bench Press",2013-05-14,61,10,"Fitocracy",NA,NA
"540","Barbell Bench Press",2013-05-14,71,3,"Fitocracy",NA,NA
"541","Barbell Bench Press",2013-05-20,41,10,"Fitocracy",NA,NA
"542","Barbell Bench Press",2013-05-20,51,5,"Fitocracy",NA,NA
"543","Barbell Bench Press",2013-05-20,61,5,"Fitocracy",NA,NA
"544","Barbell Bench Press",2013-05-20,71,3,"Fitocracy",NA,NA
"545","Barbell Bench Press",2013-05-20,75,1,"Fitocracy",NA,NA
"546","Barbell Bench Press",2013-05-20,80,1,"Fitocracy",NA,NA
"547","Barbell Bench Press",2013-06-09,30,10,"Fitocracy",NA,NA
"548","Barbell Bench Press",2013-06-09,50,10,"Fitocracy",NA,NA
"549","Barbell Bench Press",2013-06-09,50,10,"Fitocracy",NA,NA
"550","Barbell Bench Press",2013-06-09,50,5,"Fitocracy",NA,NA
"551","Barbell Bench Press",2013-07-05,30,10,"Fitocracy",NA,NA
"552","Barbell Bench Press",2013-07-05,50,5,"Fitocracy",NA,NA
"553","Barbell Bench Press",2013-07-05,70,3,"Fitocracy",NA,NA
"554","Barbell Bench Press",2013-07-05,50,10,"Fitocracy",NA,NA
"555","Barbell Bench Press",2013-07-05,60,5,"Fitocracy",NA,NA
"556","Barbell Bench Press",2013-07-15,50,5,"Fitocracy",NA,NA
"557","Barbell Bench Press",2013-07-15,60,5,"Fitocracy",NA,NA
"558","Barbell Bench Press",2013-07-15,30,20,"Fitocracy",NA,NA
"559","Barbell Bench Press",2013-07-15,30,15,"Fitocracy",NA,NA
"560","Barbell Bench Press",2013-07-24,30,5,"Fitocracy",NA,NA
"561","Barbell Bench Press",2013-07-24,30,5,"Fitocracy",NA,NA
"562","Barbell Bench Press",2013-07-24,30,10,"Fitocracy",NA,NA
"563","Barbell Bench Press",2013-07-24,30,10,"Fitocracy",NA,NA
"564","Barbell Bench Press",2013-07-24,50,5,"Fitocracy",NA,NA
"565","Barbell Bench Press",2013-07-24,60,5,"Fitocracy",NA,NA
"566","Barbell Bench Press",2013-07-24,65,5,"Fitocracy",NA,NA
"567","Barbell Bench Press",2013-07-24,50,5,"Fitocracy",NA,NA
"568","Barbell Bench Press",2013-07-24,30,5,"Fitocracy",NA,NA
"569","Barbell Bench Press",2013-07-24,50,5,"Fitocracy",NA,NA
"570","Barbell Bench Press",2013-07-24,55,5,"Fitocracy",NA,NA
"571","Barbell Bench Press",2013-07-30,30,10,"Fitocracy",NA,NA
"572","Barbell Bench Press",2013-07-30,40,10,"Fitocracy",NA,NA
"573","Barbell Bench Press",2013-07-30,45,10,"Fitocracy",NA,NA
"574","Barbell Bench Press",2013-07-30,50,10,"Fitocracy",NA,NA
"575","Barbell Bench Press",2013-07-30,60,10,"Fitocracy",NA,NA
"576","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"577","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"578","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"579","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"580","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"581","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"582","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"583","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"584","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"585","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"586","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"587","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"588","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"589","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"590","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"591","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"592","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"593","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"594","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"595","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"596","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"597","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"598","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"599","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"600","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"601","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"602","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"603","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"604","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"605","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"606","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"607","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"608","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"609","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"610","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"611","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"612","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"613","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"614","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"615","Barbell Bench Press",2013-08-07,40,5,"Fitocracy",NA,NA
"616","Barbell Bench Press",2013-08-09,55,6,"Fitocracy",NA,NA
"617","Barbell Bench Press",2013-08-09,55,6,"Fitocracy",NA,NA
"618","Barbell Bench Press",2013-08-09,55,6,"Fitocracy",NA,NA
"619","Barbell Bench Press",2013-08-09,55,6,"Fitocracy",NA,NA
"620","Barbell Bench Press",2013-08-09,55,6,"Fitocracy",NA,NA
"621","Barbell Bench Press",2013-08-09,55,6,"Fitocracy",NA,NA
"622","Barbell Bench Press",2013-08-11,60,5,"Fitocracy",NA,NA
"623","Barbell Bench Press",2013-08-11,60,5,"Fitocracy",NA,NA
"624","Barbell Bench Press",2013-08-11,60,5,"Fitocracy",NA,NA
"625","Barbell Bench Press",2013-08-11,60,5,"Fitocracy",NA,NA
"626","Barbell Bench Press",2013-08-11,60,5,"Fitocracy",NA,NA
"627","Barbell Bench Press",2013-08-11,60,5,"Fitocracy",NA,NA
"628","Barbell Bench Press",2013-08-11,60,8,"Fitocracy",NA,NA
"629","Barbell Bench Press",2013-08-13,65,4,"Fitocracy",NA,NA
"630","Barbell Bench Press",2013-08-13,65,4,"Fitocracy",NA,NA
"631","Barbell Bench Press",2013-08-13,65,4,"Fitocracy",NA,NA
"632","Barbell Bench Press",2013-08-13,65,4,"Fitocracy",NA,NA
"633","Barbell Bench Press",2013-08-13,65,4,"Fitocracy",NA,NA
"634","Barbell Bench Press",2013-08-13,65,4,"Fitocracy",NA,NA
"635","Barbell Bench Press",2013-08-13,65,4,"Fitocracy",NA,NA
"636","Barbell Bench Press",2013-08-13,65,4,"Fitocracy",NA,NA
"637","Barbell Bench Press",2013-08-14,70,3,"Fitocracy",NA,NA
"638","Barbell Bench Press",2013-08-14,70,3,"Fitocracy",NA,NA
"639","Barbell Bench Press",2013-08-14,70,3,"Fitocracy",NA,NA
"640","Barbell Bench Press",2013-08-14,70,3,"Fitocracy",NA,NA
"641","Barbell Bench Press",2013-08-14,70,3,"Fitocracy",NA,NA
"642","Barbell Bench Press",2013-08-14,70,3,"Fitocracy",NA,NA
"643","Barbell Bench Press",2013-08-14,50,8,"Fitocracy",NA,NA
"644","Barbell Bench Press",2013-08-14,50,12,"Fitocracy",NA,NA
"645","Barbell Bench Press",2013-08-14,50,8,"Fitocracy",NA,NA
"646","Barbell Bench Press",2013-08-14,50,10,"Fitocracy",NA,NA
"647","Barbell Bench Press",2013-08-16,50,3,"Fitocracy",NA,NA
"648","Barbell Bench Press",2013-08-16,70,1,"Fitocracy",NA,NA
"649","Barbell Bench Press",2013-08-16,70,1,"Fitocracy",NA,NA
"650","Barbell Bench Press",2013-08-16,72.5,1,"Fitocracy",NA,NA
"651","Barbell Bench Press",2013-08-16,30,5,"Fitocracy",NA,NA
"652","Barbell Bench Press",2013-08-16,30,5,"Fitocracy",NA,NA
"653","Barbell Bench Press",2013-08-16,30,5,"Fitocracy",NA,NA
"654","Barbell Bench Press",2013-08-16,30,5,"Fitocracy",NA,NA
"655","Barbell Bench Press",2013-08-16,30,3,"Fitocracy",NA,NA
"656","Barbell Bench Press",2013-08-16,30,3,"Fitocracy",NA,NA
"657","Barbell Bench Press",2013-08-16,30,3,"Fitocracy",NA,NA
"658","Barbell Bench Press",2013-09-09,57.5,5,"Fitocracy",NA,NA
"659","Barbell Bench Press",2013-09-12,30,10,"Fitocracy",NA,NA
"660","Barbell Bench Press",2013-09-12,30,10,"Fitocracy",NA,NA
"661","Barbell Bench Press",2013-09-12,70,2,"Fitocracy",NA,NA
"662","Barbell Bench Press",2013-09-12,70,2,"Fitocracy",NA,NA
"663","Barbell Bench Press",2013-09-12,60,2,"Fitocracy",NA,NA
"664","Barbell Bench Press",2013-09-12,60,3,"Fitocracy",NA,NA
"665","Barbell Bench Press",2013-09-12,60,5,"Fitocracy",NA,NA
"666","Barbell Bench Press",2013-09-12,55,2,"Fitocracy",NA,NA
"667","Barbell Bench Press",2013-09-12,55,3,"Fitocracy",NA,NA
"668","Barbell Bench Press",2013-09-12,55,4,"Fitocracy",NA,NA
"669","Barbell Bench Press",2013-09-14,50,10,"Fitocracy",NA,NA
"670","Barbell Bench Press",2013-09-14,50,10,"Fitocracy",NA,NA
"671","Barbell Bench Press",2013-09-24,30,5,"Fitocracy",NA,NA
"672","Barbell Bench Press",2013-09-24,50,3,"Fitocracy",NA,NA
"673","Barbell Bench Press",2013-09-24,70,1,"Fitocracy",NA,NA
"674","Barbell Bench Press",2013-09-24,76,4,"Fitocracy",NA,NA
"675","Barbell Bench Press",2013-12-07,30,10,"Fitocracy",NA,NA
"676","Barbell Bench Press",2013-12-18,30,10,"Fitocracy",NA,NA
"677","Barbell Bench Press",2013-12-18,50,5,"Fitocracy",NA,NA
"678","Barbell Bench Press",2013-12-18,60,5,"Fitocracy",NA,NA
"679","Barbell Bench Press",2013-12-18,60,5,"Fitocracy",NA,NA
"680","Barbell Bench Press",2013-12-18,70,2,"Fitocracy",NA,NA
"681","Barbell Bench Press",2013-12-18,75,1,"Fitocracy",NA,NA
"682","Barbell Bench Press",2013-12-18,75,1,"Fitocracy",NA,NA
"683","Barbell Bench Press",2013-12-18,77.5,3,"Fitocracy",NA,NA
"684","Barbell Bench Press",2013-12-18,80,2,"Fitocracy",NA,NA
"685","Barbell Bench Press",2013-12-18,70,1,"Fitocracy",NA,NA
"686","Barbell Bench Press",2013-12-18,50,10,"Fitocracy",NA,NA
"687","Barbell Bench Press",2014-01-02,40,10,"Fitocracy",NA,NA
"688","Barbell Bench Press",2014-01-02,40,10,"Fitocracy",NA,NA
"689","Barbell Bench Press",2014-01-02,40,10,"Fitocracy",NA,NA
"690","Barbell Bench Press",2014-01-02,40,10,"Fitocracy",NA,NA
"691","Barbell Bench Press",2014-01-02,40,10,"Fitocracy",NA,NA
"692","Barbell Bench Press",2014-01-04,45,8,"Fitocracy",NA,NA
"693","Barbell Bench Press",2014-01-04,45,8,"Fitocracy",NA,NA
"694","Barbell Bench Press",2014-01-04,45,8,"Fitocracy",NA,NA
"695","Barbell Bench Press",2014-01-12,45,15,"Fitocracy",NA,NA
"696","Barbell Bench Press",2014-01-12,45,15,"Fitocracy",NA,NA
"697","Barbell Bench Press",2014-01-18,50,8,"Fitocracy",NA,NA
"698","Barbell Bench Press",2014-01-18,50,8,"Fitocracy",NA,NA
"699","Barbell Bench Press",2014-01-18,50,8,"Fitocracy",NA,NA
"700","Barbell Bench Press",2014-01-21,50,7,"Fitocracy",NA,NA
"701","Barbell Bench Press",2014-01-21,40,20,"Fitocracy",NA,NA
"702","Barbell Bench Press",2014-01-21,40,20,"Fitocracy",NA,NA
"703","Barbell Bench Press",2014-01-23,40,15,"Fitocracy",NA,NA
"704","Barbell Bench Press",2014-01-23,40,15,"Fitocracy",NA,NA
"705","Barbell Bench Press",2014-01-24,40,6,"Fitocracy",NA,NA
"706","Barbell Bench Press",2014-01-24,50,6,"Fitocracy",NA,NA
"707","Barbell Bench Press",2014-01-24,70,6,"Fitocracy",NA,NA
"708","Barbell Bench Press",2014-01-24,75,4,"Fitocracy",NA,NA
"709","Barbell Bench Press",2014-01-24,82.5,1,"Fitocracy",NA,NA
"710","Barbell Bench Press",2014-01-28,50,6,"Fitocracy",NA,NA
"711","Barbell Bench Press",2014-01-28,70,6,"Fitocracy",NA,NA
"712","Barbell Bench Press",2014-01-28,75,5,"Fitocracy",NA,NA
"713","Barbell Bench Press",2014-01-28,50,10,"Fitocracy",NA,NA
"714","Barbell Bench Press",2014-02-01,30,10,"Fitocracy",NA,NA
"715","Barbell Bench Press",2014-02-01,50,10,"Fitocracy",NA,NA
"716","Barbell Bench Press",2014-02-01,50,10,"Fitocracy",NA,NA
"717","Barbell Bench Press",2014-02-01,60,5,"Fitocracy",NA,NA
"718","Barbell Bench Press",2014-02-01,60,5,"Fitocracy",NA,NA
"719","Barbell Bench Press",2014-02-01,60,5,"Fitocracy",NA,NA
"720","Barbell Bench Press",2014-02-04,30,15,"Fitocracy",NA,NA
"721","Barbell Bench Press",2014-02-04,30,15,"Fitocracy",NA,NA
"722","Barbell Bench Press",2014-02-05,30,30,"Fitocracy",NA,NA
"723","Barbell Bench Press",2014-02-05,50,6,"Fitocracy",NA,NA
"724","Barbell Bench Press",2014-02-05,60,6,"Fitocracy",NA,NA
